5375,HerculesCA,38.0171441,-122.2885808
2757,MountainViewCAFreecycle,37.3860517,-122.0838511
1387,HemetCA,33.7475203,-116.9719684
2378,LakeElsinoreCA,33.6680772,-117.3272615
2103,HaywardCA,37.6688205,-122.0807964
10861,MurrietaCa,33.5539143,-117.2139232
1481,freecyclemenifee,33.6971468,-117.185294
866,ImperialValleyCA,32.7375477,-114.9633007
2505,LosAltosCA,37.3852183,-122.1141298
2558,ManhattanBeachCAFreecycle,33.8847361,-118.4109089
1386,HuntingtonBeachCA,33.660297,-117.9992265
2110,HealdsburgCA,38.6104658,-122.8691609
2942,OrangevaleCA,38.6785145,-121.2257818
1955,GilroyCA,37.0057816,-121.5682751
2364,LakeArrowheadCA,34.2483396,-117.1892078
1966,GlendoraCA,34.1361187,-117.865339
2479,LivermoreCA,37.6818745,-121.7680088
1928,GaltCA,38.25463730000001,-121.2999485
9617,LaQuintaCa,33.6633573,-116.3100095
3162,RanchoCordovaCA,38.5890723,-121.302728
2130,HesperiaFreecycle,34.4263886,-117.3008784
2582,MariposaCA,37.4849377,-119.9662843
2003,GrassValleyCA,39.21906079999999,-121.0610606
2695,ModestoCA,37.63909719999999,-120.9968782
2935,OntarioCA,34.0633443,-117.6508876
1849,PalmSpringsCA,33.8302961,-116.5452921
2677,Milpitas_Berryessa_EastSanJose_CA,37.4323341,-121.8995741
14562,PerrisCA,33.7825194,-117.2286478
2741,MorganHillCA,37.1305012,-121.6543901
2739,MorenoValleyCA,33.9424658,-117.2296717
2833,NewmanCA,37.3138267,-121.0207614
11077,Jackson-Ca,38.3488023,-120.7741018
5029,LucerneValleyCA,34.4437599,-116.9676823
2488,LamorindaCA,37.85158549999999,-122.1082288
3177,ReddingCA-Freecycle,40.5865396,-122.3916754
2994,Palo_Alto_CA_Freecycle,37.4418834,-122.1430195
1082,LancasterCA,34.6867846,-118.1541632
5873,PowayCA,32.9628232,-117.0358646
2904,oaklandfreecycle,37.8043637,-122.2711137
3044,PhelanCA,34.426288,-117.5725628
2853,NorthridgeCA,34.2381251,-118.530123
3161,RanchoCucamongaCA,34.10639889999999,-117.5931084
2040,Guerneville_CA_Freecycle,38.5018575,-122.9961102
2507,Los_Gatos_CA,37.2358078,-121.9623751
2993,PalosVerdesCA,33.7444613,-118.3870173
2950,OrovilleCA,39.5137752,-121.556359
2192,HumboldtCntyCA,40.74500549999999,-123.8695086
3091,PortervilleCA,36.06522999999999,-119.0167679
1084,LeonaValleyCA,34.618321,-118.288133
2903,OakhurstCA,37.3279997,-119.6493154
1428,LakeIsabellaCA,35.6180087,-118.473141
2639,mendocinocountyfreecycle,39.5500194,-123.438353
14560,OxnardCA,34.19750479999999,-119.1770516
1499,MenloParkCA,37.4529598,-122.1817252
2575,marinfreecycle,38.083403,-122.7633036
3064,Placerville_CA_Freecycle,38.7296252,-120.798546
2466,LincolnCA,38.891565,-121.2930079
2642,MercedCountyCA,37.2009788,-120.7120023
1081,LakeLosAngelesCA,34.6124905,-117.8281193
2883,NorthSacramentoCA,38.5963157,-121.4399041
2568,Manteca_CA,37.7974273,-121.2160526
2350,LaCanadaCA,34.2068182,-118.2000277
4035,MojaveCA,35.05246990000001,-118.1739645
2071,Hanford_CA_Freecycle,36.3274502,-119.6456844
3008,PasoRobles_CA,35.6368759,-120.6545022
3041,PetalumaCA,38.23241699999999,-122.6366524
3333,SantaRosa_CA_Freecycle,38.440429,-122.7140548
3180,RedlandsCA,34.0555693,-117.1825381
3182,RedondoBeachCA,33.8491816,-118.3884078
3183,RedwoodcityCA,37.48521520000001,-122.2363548
3186,ReedleyCA,36.5963395,-119.4504029
3211,RichmondCA,37.9357576,-122.3477486
3214,RidgecrestCA,35.6224561,-117.6708966
3218,RioLindaCA,38.6910138,-121.4485654
3221,RioVistaCA,38.15575019999999,-121.6913439
1602,RiversideCA,33.9533487,-117.3961564
3247,RocklinCA,38.79073389999999,-121.2357828
3251,RohnertParkCA,38.3396367,-122.7010984
3258,RosamondCA,34.8641446,-118.1634075
3263,RosevilleCA,38.7521235,-121.2880059
3290,SacramentoCA,38.58157189999999,-121.4943996
3310,SanBernardinoCA,34.1083449,-117.2897652
3311,SanBrunoCA,37.6304904,-122.4110835
3365,SanDiegoCA,32.715738,-117.1610838
3316,SanFernandoCA,34.2819461,-118.4389719
3380,SanFrancisco,37.7749295,-122.4194155
3383,SanGabrielValleyCA,34.1442616,-118.0019482
9601,sanjosefreecycle,37.3382082,-121.8863286
